scheduler,id,arrival,burst,start,exit,waiting,turnaround,response
SRTF,4455,8263,86,376196,376282,367933,368019,367933
SRTF,4377,8263,4,8264,8268,1,5,1
SRTF,2058,8264,20,22062,22082,13798,13818,13798
SRTF,3771,8264,72,264647,264719,256383,256455,256383
SRTF,5556,8264,49,123578,123627,115314,115363,115314
SRTF,9911,8265,48,118949,118997,110684,110732,110684
SRTF,7504,8266,34,59651,59685,51385,51419,51385
SRTF,2398,8266,76,292814,292890,284548,284624,284548
SRTF,6081,8269,12,8293,8305,24,36,24
SRTF,6752,8273,55,156743,156798,148470,148525,148470
SRTF,5811,8274,19,20000,20019,11726,11745,11726
SRTF,3496,8275,38,74384,74422,66109,66147,66109
SRTF,6461,8276,79,317819,317898,309543,309622,309543
SRTF,3424,8277,99,495810,495909,487533,487632,487533
SRTF,6753,8278,94,449745,449839,441467,441561,441467
SRTF,7762,8281,31,50239,50270,41958,41989,41958
SRTF,4211,8281,14,10602,10616,2321,2335,2321
SRTF,8851,8282,13,8601,8614,319,332,319
SRTF,8700,8283,89,404616,404705,396333,396422,396333
SRTF,6484,8283,47,112729,112776,104446,104493,104446
SRTF,2070,8286,40,82048,82088,73762,73802,73762
SRTF,7794,8290,3,8290,8293,0,3,0
SRTF,7645,8296,23,28544,28567,20248,20271,20248
SRTF,8469,8297,49,123627,123676,115330,115379,115330
SRTF,8746,8298,15,12430,12445,4132,4147,4132
SRTF,6202,8301,70,249667,249737,241366,241436,241366
SRTF,4278,8301,31,50270,50301,41969,42000,41969
SRTF,5601,8302,80,326038,326118,317736,317816,317736
SRTF,4138,8305,14,10616,10630,2311,2325,2311
SRTF,478,8306,55,156798,156853,148492,148547,148492
SRTF,3914,8306,91,424134,424225,415828,415919,415828
SRTF,4787,8307,62,196928,196990,188621,188683,188621
SRTF,5674,8307,38,74422,74460,66115,66153,66115
SRTF,3467,8307,23,28567,28590,20260,20283,20260
SRTF,401,8308,96,469294,469390,460986,461082,460986
SRTF,396,8311,52,140463,140515,132152,132204,132152
SRTF,3851,8312,50,128914,128964,120602,120652,120602
SRTF,5828,8313,59,179573,179632,171260,171319,171260
SRTF,7490,8314,66,223949,224015,215635,215701,215635
SRTF,2955,8315,86,376282,376368,367967,368053,367967
SRTF,5871,8316,97,478012,478109,469696,469793,469696
SRTF,3688,8319,83,351657,351740,343338,343421,343338
SRTF,322,8319,86,376368,376454,368049,368135,368049
SRTF,5876,8320,77,300195,300272,291875,291952,291875
SRTF,1787,8320,59,179632,179691,171312,171371,171312
SRTF,5069,8320,62,196990,197052,188670,188732,188670
SRTF,5942,8321,70,249737,249807,241416,241486,241416
SRTF,1706,8321,79,317898,317977,309577,309656,309577
SRTF,10,8322,19,20019,20038,11697,11716,11697
SRTF,9970,8324,65,216518,216583,208194,208259,208194
SRTF,2055,8325,16,13930,13946,5605,5621,5605
SRTF,8083,8325,8,8331,8339,6,14,6
SRTF,9633,8326,66,224015,224081,215689,215755,215689
SRTF,3843,8326,28,41356,41384,33030,33058,33030
SRTF,3925,8328,90,414501,414591,406173,406263,406173
SRTF,7459,8328,87,387221,387308,378893,378980,378893
SRTF,2403,8329,86,376454,376540,368125,368211,368125
SRTF,8868,8330,58,173631,173689,165301,165359,165301
SRTF,8482,8333,47,112776,112823,104443,104490,104443
SRTF,2782,8333,6,8339,8345,6,12,6
SRTF,5528,8334,63,203525,203588,195191,195254,195191
SRTF,527,8335,54,151864,151918,143529,143583,143529
SRTF,218,8338,62,197052,197114,188714,188776,188714
SRTF,8615,8338,16,13946,13962,5608,5624,5608
SRTF,4881,8339,16,13962,13978,5623,5639,5623
SRTF,1205,8340,79,317977,318056,309637,309716,309637
SRTF,8037,8340,44,98310,98354,89970,90014,89970
SRTF,3780,8342,43,93614,93657,85272,85315,85272
SRTF,7685,8343,65,216583,216648,208240,208305,208240
SRTF,3717,8345,63,203588,203651,195243,195306,195243
SRTF,3474,8345,47,112823,112870,104478,104525,104478
SRTF,5242,8346,12,8370,8382,24,36,24
SRTF,6491,8347,1,8358,8359,11,12,11
SRTF,4417,8347,50,128964,129014,120617,120667,120617
SRTF,3361,8350,14,10630,10644,2280,2294,2280
SRTF,267,8352,4,8359,8363,7,11,7
SRTF,3252,8353,63,203651,203714,195298,195361,195298
SRTF,7882,8353,95,459420,459515,451067,451162,451067
SRTF,1124,8356,44,98354,98398,89998,90042,89998
SRTF,1578,8357,13,8774,8787,417,430,417
SRTF,5089,8362,39,78067,78106,69705,69744,69705
SRTF,5776,8362,7,8363,8370,1,8,1
SRTF,1244,8363,25,33420,33445,25057,25082,25057
SRTF,7089,8363,66,224081,224147,215718,215784,215718
SRTF,2829,8365,29,44322,44351,35957,35986,35957
SRTF,3758,8367,35,63158,63193,54791,54826,54791
SRTF,6233,8368,56,161824,161880,153456,153512,153456
SRTF,9476,8370,17,15802,15819,7432,7449,7432
SRTF,6210,8371,79,318056,318135,309685,309764,309685
SRTF,4965,8376,47,112870,112917,104494,104541,104494
SRTF,4807,8378,55,156853,156908,148475,148530,148475
SRTF,1211,8378,87,387308,387395,378930,379017,378930
SRTF,4694,8378,48,118997,119045,110619,110667,110619
SRTF,8861,8378,77,300272,300349,291894,291971,291894
SRTF,2621,8381,33,56167,56200,47786,47819,47786
SRTF,9749,8381,23,28590,28613,20209,20232,20209
SRTF,4577,8383,13,8788,8801,405,418,405
SRTF,8002,8384,41,86083,86124,77699,77740,77699
SRTF,3988,8385,91,424225,424316,415840,415931,415840
SRTF,3323,8386,82,342544,342626,334158,334240,334158
SRTF,5006,8386,31,50301,50332,41915,41946,41915
SRTF,6320,8388,81,334773,334854,326385,326466,326385
SRTF,954,8389,95,459515,459610,451126,451221,451126
SRTF,3205,8389,44,98398,98442,90009,90053,90009
SRTF,6858,8391,8,8395,8403,4,12,4
SRTF,103,8392,25,33445,33470,25053,25078,25053
SRTF,3101,8392,48,119045,119093,110653,110701,110653
SRTF,1034,8393,87,387395,387482,379002,379089,379002
SRTF,4008,8397,17,15819,15836,7422,7439,7422
SRTF,3712,8399,86,376540,376626,368141,368227,368141
SRTF,9274,8399,80,326118,326198,317719,317799,317719
SRTF,6846,8399,14,10644,10658,2245,2259,2245
SRTF,6557,8400,34,59685,59719,51285,51319,51285
SRTF,7855,8401,24,31210,31234,22809,22833,22809
SRTF,7483,8405,87,387482,387569,379077,379164,379077
SRTF,1261,8407,86,376626,376712,368219,368305,368219
SRTF,5282,8411,46,107905,107951,99494,99540,99494
SRTF,4042,8411,61,190004,190065,181593,181654,181593
SRTF,4365,8411,58,173689,173747,165278,165336,165278
SRTF,6343,8412,16,13978,13994,5566,5582,5566
SRTF,8431,8414,99,495909,496008,487495,487594,487495
SRTF,7775,8414,5,8419,8424,5,10,5
SRTF,5281,8415,85,367267,367352,358852,358937,358852
SRTF,665,8415,3,8416,8419,1,4,1
SRTF,4316,8417,75,285985,286060,277568,277643,277568
SRTF,6364,8417,22,26621,26643,18204,18226,18204
SRTF,7214,8417,29,44351,44380,35934,35963,35934
SRTF,3237,8418,56,161880,161936,153462,153518,153462
SRTF,6689,8418,7,8424,8431,6,13,6
SRTF,8036,8419,8,8431,8439,12,20,12
SRTF,9939,8419,96,469390,469486,460971,461067,460971
SRTF,7549,8420,44,98442,98486,90022,90066,90022
SRTF,7724,8424,70,249807,249877,241383,241453,241383
SRTF,7848,8427,85,367352,367437,358925,359010,358925
SRTF,706,8427,78,308756,308834,300329,300407,300329
SRTF,1164,8428,55,156908,156963,148480,148535,148480
SRTF,7438,8428,77,300349,300426,291921,291998,291921
SRTF,6085,8429,77,300426,300503,291997,292074,291997
SRTF,2074,8429,81,334854,334935,326425,326506,326425
SRTF,4812,8430,44,98486,98530,90056,90100,90056
SRTF,8865,8431,52,140515,140567,132084,132136,132084
SRTF,4803,8432,30,47219,47249,38787,38817,38787
SRTF,2185,8433,2,8439,8441,6,8,6
SRTF,2150,8433,91,424316,424407,415883,415974,415883
SRTF,43,8433,10,8453,8463,20,30,20
SRTF,6183,8433,67,230362,230429,221929,221996,221929
SRTF,857,8434,40,82088,82128,73654,73694,73654
SRTF,7524,8434,8,8441,8449,7,15,7
SRTF,5171,8435,43,93657,93700,85222,85265,85222
SRTF,2048,8435,77,300503,300580,292068,292145,292068
SRTF,1331,8436,19,20038,20057,11602,11621,11602
SRTF,3408,8436,38,74460,74498,66024,66062,66024
SRTF,2597,8438,52,140567,140619,132129,132181,132129
SRTF,3958,8442,20,22082,22102,13640,13660,13640
SRTF,1630,8442,51,134504,134555,126062,126113,126062
SRTF,8427,8444,41,86124,86165,77680,77721,77680
SRTF,8092,8444,37,70183,70220,61739,61776,61739
SRTF,6269,8445,4,8449,8453,4,8,4
SRTF,3518,8445,39,78106,78145,69661,69700,69661
SRTF,7820,8445,71,257458,257529,249013,249084,249013
SRTF,257,8445,24,31234,31258,22789,22813,22789
SRTF,6284,8446,87,387569,387656,379123,379210,379123
SRTF,6305,8446,57,167960,168017,159514,159571,159514
SRTF,6311,8447,82,342626,342708,334179,334261,334179
SRTF,5222,8448,10,8463,8473,15,25,15
SRTF,3102,8448,22,26643,26665,18195,18217,18195
SRTF,6526,8449,10,8504,8514,55,65,55
SRTF,6841,8450,53,146271,146324,137821,137874,137821
SRTF,2043,8453,67,230429,230496,221976,222043,221976
SRTF,5742,8456,32,53700,53732,45244,45276,45244
SRTF,5284,8456,95,459610,459705,451154,451249,451154
SRTF,9374,8457,33,56200,56233,47743,47776,47743
SRTF,9979,8457,73,271641,271714,263184,263257,263184
SRTF,3012,8458,33,56233,56266,47775,47808,47775
SRTF,7912,8458,19,20057,20076,11599,11618,11599
SRTF,8602,8459,11,8514,8525,55,66,55
SRTF,7023,8461,15,12445,12460,3984,3999,3984
SRTF,2444,8461,72,264719,264791,256258,256330,256258
SRTF,5253,8462,39,78145,78184,69683,69722,69683
SRTF,8799,8462,60,185021,185081,176559,176619,176559
SRTF,3555,8463,14,10658,10672,2195,2209,2195
SRTF,4486,8464,40,82128,82168,73664,73704,73664
SRTF,9807,8464,40,82168,82208,73704,73744,73704
SRTF,5258,8465,9,8486,8495,21,30,21
SRTF,1576,8465,48,119093,119141,110628,110676,110628
SRTF,5518,8465,76,292890,292966,284425,284501,284425
SRTF,1764,8467,62,197114,197176,188647,188709,188647
SRTF,4397,8467,83,351740,351823,343273,343356,343273
SRTF,3869,8468,2,8473,8475,5,7,5
SRTF,8710,8469,4,8475,8479,6,10,6
SRTF,4620,8469,23,28613,28636,20144,20167,20144
SRTF,762,8472,98,486814,486912,478342,478440,478342
SRTF,2688,8472,51,134555,134606,126083,126134,126083
SRTF,2287,8474,83,351823,351906,343349,343432,343349
SRTF,3746,8475,52,140619,140671,132144,132196,132144
SRTF,7636,8475,78,308834,308912,300359,300437,300359
SRTF,4858,8476,7,8479,8486,3,10,3
SRTF,1496,8476,77,300580,300657,292104,292181,292104
SRTF,1084,8477,37,70220,70257,61743,61780,61743
SRTF,4734,8479,23,28636,28659,20157,20180,20157
SRTF,9170,8480,21,24423,24444,15943,15964,15943
SRTF,8621,8480,59,179691,179750,171211,171270,171211
SRTF,6950,8488,43,93700,93743,85212,85255,85212
SRTF,5465,8488,9,8495,8504,7,16,7
SRTF,4121,8490,80,326198,326278,317708,317788,317708
SRTF,8348,8490,37,70257,70294,61767,61804,61767
SRTF,7251,8490,83,351906,351989,343416,343499,343416
SRTF,2983,8491,39,78184,78223,69693,69732,69693
SRTF,9533,8493,72,264791,264863,256298,256370,256298
SRTF,8097,8493,64,210100,210164,201607,201671,201607
SRTF,9683,8494,82,342708,342790,334214,334296,334214
SRTF,9506,8494,99,496008,496107,487514,487613,487514
SRTF,4923,8497,16,13994,14010,5497,5513,5497
SRTF,3541,8497,39,78223,78262,69726,69765,69726
SRTF,9672,8498,68,237685,237753,229187,229255,229187
SRTF,6546,8498,48,119141,119189,110643,110691,110643
SRTF,3552,8501,63,203714,203777,195213,195276,195213
SRTF,6667,8501,61,190065,190126,181564,181625,181564
SRTF,1321,8502,27,38577,38604,30075,30102,30075
SRTF,8155,8502,47,112917,112964,104415,104462,104415
SRTF,1659,8503,84,358618,358702,350115,350199,350115
SRTF,5154,8504,95,459705,459800,451201,451296,451201
SRTF,6906,8505,42,89889,89931,81384,81426,81384
SRTF,2329,8505,86,376712,376798,368207,368293,368207
SRTF,1615,8508,36,66497,66533,57989,58025,57989
SRTF,7050,8511,74,278878,278952,270367,270441,270367
SRTF,900,8512,43,93743,93786,85231,85274,85231
SRTF,5364,8514,63,203777,203840,195263,195326,195263
SRTF,8643,8515,78,308912,308990,300397,300475,300397
SRTF,5580,8516,80,326278,326358,317762,317842,317762
SRTF,5866,8518,26,36108,36134,27590,27616,27590
SRTF,1108,8519,5,8528,8533,9,14,9
SRTF,4410,8519,3,8525,8528,6,9,6
SRTF,6271,8520,64,210164,210228,201644,201708,201644
SRTF,6148,8521,72,264863,264935,256342,256414,256342
SRTF,9676,8524,65,216648,216713,208124,208189,208124
SRTF,7239,8524,15,12460,12475,3936,3951,3936
SRTF,7630,8526,7,8533,8540,7,14,7
SRTF,449,8527,88,396708,396796,388181,388269,388181
SRTF,8550,8529,14,10672,10686,2143,2157,2143
SRTF,76,8529,34,59719,59753,51190,51224,51190
SRTF,7456,8529,20,22102,22122,13573,13593,13573
SRTF,5311,8531,36,66533,66569,58002,58038,58002
SRTF,4921,8532,59,179750,179809,171218,171277,171218
SRTF,1988,8533,47,112964,113011,104431,104478,104431
SRTF,1068,8533,18,17727,17745,9194,9212,9194
SRTF,9969,8533,21,24444,24465,15911,15932,15911
SRTF,3534,8533,79,318135,318214,309602,309681,309602
SRTF,6213,8534,47,113011,113058,104477,104524,104477
SRTF,6231,8534,50,129014,129064,120480,120530,120480
SRTF,2510,8535,20,22122,22142,13587,13607,13587
SRTF,7766,8536,18,17745,17763,9209,9227,9209
SRTF,5505,8536,28,41384,41412,32848,32876,32848
SRTF,7698,8539,42,89931,89973,81392,81434,81392
SRTF,6786,8540,47,113058,113105,104518,104565,104518
SRTF,5699,8543,65,216713,216778,208170,208235,208170
SRTF,7275,8547,53,146324,146377,137777,137830,137777
SRTF,3264,8547,27,38604,38631,30057,30084,30057
SRTF,3397,8548,38,74498,74536,65950,65988,65950
SRTF,628,8549,43,93786,93829,85237,85280,85237
SRTF,3121,8549,15,12475,12490,3926,3941,3926
SRTF,4596,8551,78,308990,309068,300439,300517,300439
SRTF,2229,8551,9,8553,8562,2,11,2
SRTF,2307,8553,37,70294,70331,61741,61778,61741
SRTF,7029,8553,22,26665,26687,18112,18134,18112
SRTF,996,8554,58,173747,173805,165193,165251,165193
SRTF,2014,8555,36,66569,66605,58014,58050,58014
SRTF,2972,8556,54,151918,151972,143362,143416,143362
SRTF,5148,8557,15,12490,12505,3933,3948,3933
SRTF,7157,8558,71,257529,257600,248971,249042,248971
SRTF,5373,8558,10,8562,8572,4,14,4
SRTF,3611,8560,62,197176,197238,188616,188678,188616
SRTF,3779,8560,98,486912,487010,478352,478450,478352
SRTF,2240,8561,51,134606,134657,126045,126096,126045
SRTF,2482,8562,66,224147,224213,215585,215651,215585
SRTF,7512,8563,9,8579,8588,16,25,16
SRTF,6513,8564,97,478109,478206,469545,469642,469545
SRTF,1882,8564,51,134657,134708,126093,126144,126093
SRTF,4199,8566,81,334935,335016,326369,326450,326369
SRTF,2889,8566,26,36134,36160,27568,27594,27568
SRTF,3651,8566,64,210228,210292,201662,201726,201662
SRTF,1345,8567,7,8572,8579,5,12,5
SRTF,911,8567,76,292966,293042,284399,284475,284399
SRTF,6180,8569,45,103685,103730,95116,95161,95116
SRTF,2237,8569,79,318214,318293,309645,309724,309645
SRTF,82,8571,37,70331,70368,61760,61797,61760
SRTF,5142,8572,42,89973,90015,81401,81443,81401
SRTF,8221,8572,99,496107,496206,487535,487634,487535
SRTF,9246,8572,66,224213,224279,215641,215707,215641
SRTF,3532,8575,46,107951,107997,99376,99422,99376
SRTF,3986,8575,13,8876,8889,301,314,301
SRTF,1043,8577,70,249877,249947,241300,241370,241300
SRTF,3282,8578,72,264935,265007,256357,256429,256357
SRTF,9196,8578,92,432862,432954,424284,424376,424284
SRTF,4884,8579,18,17763,17781,9184,9202,9184
SRTF,707,8580,72,265007,265079,256427,256499,256427
SRTF,9963,8584,11,8588,8599,4,15,4
SRTF,3334,8584,33,56266,56299,47682,47715,47682
SRTF,1573,8586,90,414591,414681,406005,406095,406005
SRTF,7755,8587,56,161936,161992,153349,153405,153349
SRTF,3244,8588,16,14010,14026,5422,5438,5422
SRTF,2394,8590,14,10686,10700,2096,2110,2096
SRTF,2113,8591,57,168017,168074,159426,159483,159426
SRTF,7384,8592,60,185081,185141,176489,176549,176489
SRTF,1279,8592,50,129064,129114,120472,120522,120472
SRTF,8597,8593,15,12505,12520,3912,3927,3912
SRTF,7843,8593,2,8599,8601,6,8,6
SRTF,9950,8594,86,376798,376884,368204,368290,368204
SRTF,1671,8595,27,38631,38658,30036,30063,30036
SRTF,4374,8597,95,459800,459895,451203,451298,451203
SRTF,2045,8597,92,432954,433046,424357,424449,424357
SRTF,7536,8598,48,119189,119237,110591,110639,110591
SRTF,2209,8599,60,185141,185201,176542,176602,176542
SRTF,1636,8601,70,249947,250017,241346,241416,241346
SRTF,6434,8605,15,12520,12535,3915,3930,3915
SRTF,3108,8605,64,210292,210356,201687,201751,201687
SRTF,9386,8606,90,414681,414771,406075,406165,406075
SRTF,6636,8609,21,24465,24486,15856,15877,15856
SRTF,1046,8609,53,146377,146430,137768,137821,137768
SRTF,2842,8611,36,66605,66641,57994,58030,57994
SRTF,5346,8611,92,433046,433138,424435,424527,424435
SRTF,6330,8613,11,8614,8625,1,12,1
SRTF,7797,8613,14,10700,10714,2087,2101,2087
SRTF,4467,8615,39,78262,78301,69647,69686,69647
SRTF,2178,8616,40,82208,82248,73592,73632,73592
SRTF,2485,8616,8,8629,8637,13,21,13
SRTF,5779,8617,87,387656,387743,379039,379126,379039
SRTF,1612,8619,95,459895,459990,451276,451371,451276
SRTF,9959,8620,4,8625,8629,5,9,5
SRTF,4811,8622,55,156963,157018,148341,148396,148341
SRTF,1351,8623,19,20076,20095,11453,11472,11453
SRTF,2378,8623,50,129114,129164,120491,120541,120491
SRTF,6390,8624,26,36160,36186,27536,27562,27536
SRTF,7381,8624,90,414771,414861,406147,406237,406147
SRTF,9502,8625,13,8908,8921,283,296,283
SRTF,8085,8625,15,12535,12550,3910,3925,3910
SRTF,6370,8625,44,98530,98574,89905,89949,89905
SRTF,8457,8627,85,367437,367522,358810,358895,358810
SRTF,6232,8627,38,74536,74574,65909,65947,65909
SRTF,9718,8630,77,300657,300734,292027,292104,292027
SRTF,1952,8632,49,123676,123725,115044,115093,115044
SRTF,1172,8633,96,469486,469582,460853,460949,460853
SRTF,5728,8633,40,82248,82288,73615,73655,73615
SRTF,8843,8633,62,197238,197300,188605,188667,188605
SRTF,9280,8634,6,8639,8645,5,11,5
SRTF,6104,8634,6,8650,8656,16,22,16
SRTF,9539,8635,31,50332,50363,41697,41728,41697
SRTF,4953,8635,79,318293,318372,309658,309737,309658
SRTF,3827,8636,2,8637,8639,1,3,1
SRTF,1900,8636,85,367522,367607,358886,358971,358886
SRTF,7413,8636,95,459990,460085,451354,451449,451354
SRTF,6804,8638,45,103730,103775,95092,95137,95092
SRTF,3933,8640,48,119237,119285,110597,110645,110597
SRTF,8416,8641,91,424407,424498,415766,415857,415766
SRTF,3682,8643,58,173805,173863,165162,165220,165162
SRTF,9093,8643,5,8645,8650,2,7,2
SRTF,4726,8644,54,151972,152026,143328,143382,143328
SRTF,6216,8646,10,8656,8666,10,20,10
SRTF,1190,8646,60,185201,185261,176555,176615,176555
SRTF,592,8647,20,22142,22162,13495,13515,13495
SRTF,2107,8648,92,433138,433230,424490,424582,424490
SRTF,7763,8648,66,224279,224345,215631,215697,215631
SRTF,8990,8650,19,20095,20114,11445,11464,11445
SRTF,8890,8652,91,424498,424589,415846,415937,415846
SRTF,7057,8652,59,179809,179868,171157,171216,171157
SRTF,3346,8652,90,414861,414951,406209,406299,406209
SRTF,2291,8652,24,31258,31282,22606,22630,22606
SRTF,9721,8655,39,78301,78340,69646,69685,69646
SRTF,9026,8655,78,309068,309146,300413,300491,300413
SRTF,9944,8656,18,17781,17799,9125,9143,9125
SRTF,2156,8656,93,442330,442423,433674,433767,433674
SRTF,9709,8659,85,367607,367692,358948,359033,358948
SRTF,865,8659,33,56299,56332,47640,47673,47640
SRTF,9147,8661,56,161992,162048,153331,153387,153331
SRTF,623,8662,63,203840,203903,195178,195241,195178
SRTF,4570,8662,10,8666,8676,4,14,4
SRTF,3207,8662,18,17799,17817,9137,9155,9137
SRTF,9127,8663,67,230496,230563,221833,221900,221833
SRTF,9840,8664,11,8750,8761,86,97,86
SRTF,22,8666,57,168074,168131,159408,159465,159408
SRTF,1045,8666,97,478206,478303,469540,469637,469540
SRTF,2387,8667,51,134708,134759,126041,126092,126041
SRTF,963,8669,90,414951,415041,406282,406372,406282
SRTF,6172,8669,10,8676,8686,7,17,7
SRTF,5292,8671,57,168131,168188,159460,159517,159460
SRTF,5008,8671,19,20114,20133,11443,11462,11443
SRTF,8007,8672,42,90015,90057,81343,81385,81343
SRTF,3903,8676,86,376884,376970,368208,368294,368208
SRTF,2552,8676,14,10714,10728,2038,2052,2038
SRTF,6857,8677,59,179868,179927,171191,171250,171191
SRTF,1274,8680,95,460085,460180,451405,451500,451405
SRTF,3324,8680,9,8707,8716,27,36,27
SRTF,222,8680,76,293042,293118,284362,284438,284362
SRTF,4897,8681,34,59753,59787,51072,51106,51072
SRTF,3353,8682,60,185261,185321,176579,176639,176579
SRTF,5849,8683,8,8687,8695,4,12,4
SRTF,4471,8684,79,318372,318451,309688,309767,309688
SRTF,6693,8684,87,387743,387830,379059,379146,379059
SRTF,1319,8684,1,8686,8687,2,3,2
SRTF,83,8684,29,44380,44409,35696,35725,35696
SRTF,3812,8685,84,358702,358786,350017,350101,350017
SRTF,3910,8690,60,185321,185381,176631,176691,176631
SRTF,4473,8690,8,8699,8707,9,17,9
SRTF,2402,8691,18,17817,17835,9126,9144,9126
SRTF,568,8691,4,8695,8699,4,8,4
SRTF,5189,8693,58,173863,173921,165170,165228,165170
SRTF,6518,8695,98,487010,487108,478315,478413,478315
SRTF,5172,8697,10,8725,8735,28,38,28
SRTF,7026,8697,68,237753,237821,229056,229124,229056
SRTF,7349,8699,92,433230,433322,424531,424623,424531
SRTF,7669,8701,49,123725,123774,115024,115073,115024
SRTF,570,8702,31,50363,50394,41661,41692,41661
SRTF,675,8702,75,286060,286135,277358,277433,277358
SRTF,8131,8705,36,66641,66677,57936,57972,57936
SRTF,1139,8705,9,8716,8725,11,20,11
SRTF,8024,8705,56,162048,162104,153343,153399,153343
SRTF,4145,8706,52,140671,140723,131965,132017,131965
SRTF,2295,8706,74,278952,279026,270246,270320,270246
SRTF,1508,8707,23,28659,28682,19952,19975,19952
SRTF,3332,8707,98,487108,487206,478401,478499,478401
SRTF,6707,8708,54,152026,152080,143318,143372,143318
SRTF,9424,8708,66,224345,224411,215637,215703,215637
SRTF,3665,8708,15,12550,12565,3842,3857,3842
SRTF,4833,8711,46,107997,108043,99286,99332,99286
SRTF,3413,8711,38,74574,74612,65863,65901,65863
SRTF,1547,8711,34,59787,59821,51076,51110,51076
SRTF,1563,8712,53,146430,146483,137718,137771,137718
SRTF,3558,8712,39,78340,78379,69628,69667,69628
SRTF,7520,8712,67,230563,230630,221851,221918,221851
SRTF,4975,8713,38,74612,74650,65899,65937,65899
SRTF,6708,8714,64,210356,210420,201642,201706,201642
SRTF,2252,8714,62,197300,197362,188586,188648,188586
SRTF,349,8716,94,449839,449933,441123,441217,441123
SRTF,796,8717,67,230630,230697,221913,221980,221913
SRTF,4986,8718,35,63193,63228,54475,54510,54475
SRTF,7377,8719,10,8735,8745,16,26,16
SRTF,9193,8719,17,15836,15853,7117,7134,7117
SRTF,7158,8719,17,15853,15870,7134,7151,7134
SRTF,9501,8720,81,335016,335097,326296,326377,326296
SRTF,6553,8720,97,478303,478400,469583,469680,469583
SRTF,4573,8721,69,244711,244780,235990,236059,235990
SRTF,9842,8724,11,8761,8772,37,48,37
SRTF,4521,8728,91,424589,424680,415861,415952,415861
SRTF,7935,8728,63,203903,203966,195175,195238,195175
SRTF,9398,8733,46,108043,108089,99310,99356,99310
SRTF,3089,8733,85,367692,367777,358959,359044,358959
SRTF,7132,8733,53,146483,146536,137750,137803,137750
SRTF,2088,8734,82,342790,342872,334056,334138,334056
SRTF,8295,8736,19,20133,20152,11397,11416,11397
SRTF,5909,8737,44,98574,98618,89837,89881,89837
SRTF,6445,8737,53,146536,146589,137799,137852,137799
SRTF,2165,8737,79,318451,318530,309714,309793,309714
SRTF,5705,8737,74,279026,279100,270289,270363,270289
SRTF,6123,8738,1,8745,8746,7,8,7
SRTF,2414,8738,25,33470,33495,24732,24757,24732
SRTF,6872,8740,51,134759,134810,126019,126070,126019
SRTF,8801,8741,81,335097,335178,326356,326437,326356
SRTF,9740,8741,19,20152,20171,11411,11430,11411
SRTF,7356,8742,21,24486,24507,15744,15765,15744
SRTF,9791,8744,60,185381,185441,176637,176697,176637
SRTF,4960,8745,4,8746,8750,1,5,1
SRTF,6060,8747,35,63228,63263,54481,54516,54481
SRTF,8522,8749,74,279100,279174,270351,270425,270351
SRTF,5204,8750,29,44409,44438,35659,35688,35659
SRTF,3739,8751,33,56332,56365,47581,47614,47581
SRTF,9512,8751,26,36186,36212,27435,27461,27435
SRTF,3597,8752,26,36212,36238,27460,27486,27460
SRTF,2220,8754,18,17835,17853,9081,9099,9081
SRTF,287,8754,34,59821,59855,51067,51101,51067
SRTF,131,8755,15,12565,12580,3810,3825,3810
SRTF,3874,8758,48,119285,119333,110527,110575,110527
SRTF,5894,8758,96,469582,469678,460824,460920,460824
SRTF,8873,8759,44,98618,98662,89859,89903,89859
SRTF,6326,8761,89,404705,404794,395944,396033,395944
SRTF,2586,8766,13,8921,8934,155,168,155
SRTF,1039,8766,75,286135,286210,277369,277444,277369
SRTF,2922,8767,24,31282,31306,22515,22539,22515
SRTF,8888,8768,93,442423,442516,433655,433748,433655
SRTF,2762,8770,2,8772,8774,2,4,2
SRTF,6816,8772,25,33495,33520,24723,24748,24723
SRTF,4273,8775,16,14026,14042,5251,5267,5251
SRTF,5978,8777,1,8787,8788,10,11,10
SRTF,6420,8779,67,230697,230764,221918,221985,221918
SRTF,1461,8780,42,90057,90099,81277,81319,81277
SRTF,8053,8780,53,146589,146642,137809,137862,137809
SRTF,1548,8782,73,271714,271787,262932,263005,262932
SRTF,1593,8783,77,300734,300811,291951,292028,291951
SRTF,2051,8785,54,152080,152134,143295,143349,143295
SRTF,6810,8787,94,449933,450027,441146,441240,441146
SRTF,511,8787,81,335178,335259,326391,326472,326391
SRTF,6221,8787,44,98662,98706,89875,89919,89875
SRTF,2687,8787,78,309146,309224,300359,300437,300359
SRTF,7119,8788,71,257600,257671,248812,248883,248812
SRTF,2279,8789,87,387830,387917,379041,379128,379041
SRTF,7804,8789,44,98706,98750,89917,89961,89917
SRTF,4767,8790,51,134810,134861,126020,126071,126020
SRTF,8130,8791,4,8801,8805,10,14,10
SRTF,3454,8792,41,86165,86206,77373,77414,77373
SRTF,5141,8792,77,300811,300888,292019,292096,292019
SRTF,42,8792,61,190126,190187,181334,181395,181334
SRTF,6995,8793,8,8805,8813,12,20,12
SRTF,7865,8795,84,358786,358870,349991,350075,349991
SRTF,1010,8795,34,59855,59889,51060,51094,51060
SRTF,8122,8795,39,78379,78418,69584,69623,69584
SRTF,4102,8799,35,63263,63298,54464,54499,54464
SRTF,207,8800,69,244780,244849,235980,236049,235980
SRTF,2115,8800,34,59889,59923,51089,51123,51089
